ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
2027,D,C,C,B,B,D,C,C,C,B,C,C,D,B,B,D,C,C,C,A,A,B,C,A,C,C,B,B,B,D,D,C,D,C,B,Moderate
2028,B,C,B,B,C,A,B,B,A,C,A,C,C,B,D,B,B,A,B,C,B,C,D,C,C,B,A,C,D,B,A,C,D,B,B,Moderate
2029,B,D,B,B,B,C,B,D,B,B,B,B,C,B,B,C,B,B,B,C,C,A,D,A,C,D,C,B,B,B,C,C,C,A,B,Moderate
2030,C,C,C,B,B,C,B,B,B,C,B,B,B,D,C,D,B,B,B,A,C,B,B,C,C,B,D,C,C,C,C,C,B,B,B,Moderate
2031,B,A,D,C,A,C,B,B,A,B,C,C,C,C,B,C,C,B,C,A,C,B,A,B,B,A,D,B,B,C,B,B,C,A,D,Moderate
2032,D,B,C,B,B,D,C,C,B,C,B,C,A,A,D,C,B,B,C,B,C,C,C,A,A,D,C,C,B,D,B,C,D,A,A,Moderate
2033,B,C,B,D,A,C,A,B,A,B,B,C,D,C,D,D,C,D,A,A,B,B,B,D,C,C,D,B,B,C,B,C,B,C,A,Moderate
2034,B,C,C,A,C,D,B,B,B,A,C,B,D,B,B,C,B,D,B,B,B,B,B,B,D,D,D,A,B,B,A,C,B,A,B,Moderate
2035,C,B,C,B,B,C,B,C,C,D,D,D,B,B,B,C,B,B,A,B,A,C,D,B,B,B,B,C,D,B,C,B,C,D,C,Moderate
2036,B,B,C,B,C,A,C,B,C,C,C,B,B,B,B,B,B,B,B,C,C,B,C,D,D,C,B,C,B,D,B,C,C,D,B,Moderate
2037,D,C,B,C,A,C,B,C,C,C,B,B,C,D,D,D,D,B,B,C,C,B,C,B,B,D,D,B,C,C,C,C,C,C,B,Moderate
2038,D,D,A,A,B,B,B,B,C,C,C,A,B,C,B,B,D,B,A,C,C,B,C,C,D,C,B,B,B,B,D,A,B,C,A,Moderate
2039,C,D,C,C,C,C,B,D,B,C,D,B,C,B,B,B,C,C,A,B,C,B,C,B,D,D,B,C,D,D,C,D,B,C,A,Moderate
2040,C,B,C,C,B,B,C,B,A,B,C,D,C,D,C,B,B,C,B,B,A,B,B,B,B,B,D,B,A,B,B,A,B,B,B,Moderate
2041,B,B,D,B,C,C,D,D,B,A,B,B,D,B,B,B,B,B,B,B,C,B,B,C,D,C,C,D,C,C,C,A,D,C,C,Moderate
2042,C,C,B,A,A,D,B,B,C,A,C,D,C,D,B,D,B,C,A,B,B,B,B,B,B,A,C,C,B,C,A,D,A,A,A,Moderate
2043,C,D,B,A,C,C,C,B,D,B,C,B,C,B,C,B,C,B,B,C,D,C,C,B,D,B,C,B,B,C,C,B,C,C,C,Moderate
2044,C,B,C,B,C,B,C,C,B,A,C,B,B,A,B,B,D,B,B,B,D,A,B,D,B,D,D,B,C,B,D,D,B,D,D,Moderate
2045,C,C,B,B,C,C,B,B,B,D,C,B,B,C,C,C,C,C,B,A,B,C,C,A,A,C,C,C,C,D,B,B,B,B,B,Moderate
2046,C,C,B,B,A,B,B,D,A,C,C,B,B,C,B,B,A,B,C,D,A,C,C,D,C,B,B,D,C,B,C,C,B,D,B,Moderate
2047,D,C,A,B,B,C,C,B,C,A,B,C,B,C,B,D,B,B,B,B,B,C,D,C,A,B,B,D,B,B,D,D,C,C,B,Moderate
2048,D,B,C,B,C,C,B,A,B,B,A,B,A,B,C,C,D,C,A,C,B,B,B,B,B,D,B,B,A,B,D,A,C,C,C,Moderate
2049,C,C,B,D,B,B,A,C,B,B,B,A,B,C,B,A,B,B,C,C,A,C,C,B,D,C,C,C,D,C,C,D,B,C,C,Moderate
2050,B,B,C,C,B,B,B,A,A,C,C,C,B,D,B,B,A,B,B,C,B,B,B,B,B,B,A,C,C,C,D,B,B,C,B,Moderate
2051,C,C,D,B,D,D,D,C,C,D,B,A,B,C,A,C,B,A,C,B,B,D,B,B,B,C,B,B,B,B,C,D,B,C,B,Moderate
2052,B,A,C,D,B,C,A,B,C,C,A,C,B,B,C,B,C,A,D,C,C,B,D,B,C,C,B,C,B,A,C,C,C,D,D,Moderate
2053,D,B,A,D,D,B,B,B,D,B,C,C,A,C,D,C,C,D,C,C,D,B,B,A,B,B,B,C,D,C,B,B,A,C,C,Moderate
2054,C,B,D,C,D,B,B,B,D,B,B,B,D,A,C,B,D,B,A,C,C,B,B,A,C,D,C,B,B,B,C,B,C,B,C,Moderate
2055,C,C,D,B,C,B,C,C,C,D,C,B,C,A,C,A,B,B,C,C,B,C,C,B,B,C,A,C,A,D,C,C,B,B,B,Moderate
2056,C,D,C,C,A,B,C,B,B,C,B,D,B,C,C,C,D,B,C,C,C,B,D,B,B,B,B,C,D,B,A,B,B,D,B,Moderate
2057,B,B,A,C,B,D,B,C,B,C,B,C,B,C,A,B,C,C,B,B,C,B,D,B,C,B,D,B,B,B,B,C,A,C,A,Moderate
2058,C,B,A,D,C,B,D,D,B,B,C,B,C,B,B,C,B,B,D,C,C,C,C,B,D,B,B,C,D,D,B,C,B,C,B,Moderate
2059,C,B,C,B,C,B,B,C,D,B,C,B,C,B,B,C,C,C,C,A,C,C,B,B,B,C,C,B,A,C,B,D,B,D,C,Moderate
2060,B,B,B,C,C,C,B,D,C,C,B,C,B,C,D,D,A,B,A,D,B,C,C,A,B,C,B,C,C,C,C,B,C,B,B,Moderate
2061,B,B,B,D,D,C,D,D,C,C,B,D,B,B,D,A,C,B,B,B,C,B,B,C,A,C,B,B,C,C,B,C,B,B,B,Moderate
2062,A,B,C,B,C,B,B,C,D,A,B,B,C,B,D,C,D,D,C,B,B,B,B,C,B,B,B,C,A,B,C,B,C,B,C,Moderate
2063,D,C,B,B,C,C,A,D,B,C,B,A,D,C,D,C,C,B,C,B,B,D,B,C,B,D,D,B,D,C,B,A,D,C,C,Moderate
2064,A,C,D,D,C,D,D,C,B,C,D,C,B,C,C,C,A,C,B,B,C,C,B,C,B,C,D,C,D,A,A,C,C,A,B,Moderate
2065,A,C,C,D,C,B,A,B,B,B,C,B,C,C,D,D,B,B,A,B,C,B,C,B,A,B,B,B,B,B,D,B,C,B,B,Moderate
2066,B,B,C,C,B,B,B,C,B,B,C,B,C,C,A,B,D,C,B,B,B,C,C,D,B,B,C,C,C,C,B,B,B,C,C,Moderate
2067,B,C,A,B,B,B,B,D,D,B,D,A,B,B,C,A,B,A,D,D,B,D,C,B,A,C,B,B,B,C,A,C,C,C,B,Moderate
2068,B,C,C,B,C,C,B,B,D,C,B,A,C,B,B,A,C,A,D,A,D,B,C,C,D,D,A,B,C,B,D,B,C,B,B,Moderate
2069,B,C,B,C,C,B,D,B,D,C,C,A,B,B,C,D,C,B,D,C,B,B,C,C,B,C,C,B,B,B,B,C,C,C,A,Moderate
2070,B,C,C,B,B,C,B,B,C,B,B,B,B,B,C,C,C,B,C,C,C,C,B,C,B,A,D,D,B,A,D,D,D,D,C,Moderate
2071,C,D,B,D,B,A,B,B,B,B,C,B,C,C,B,B,C,D,A,B,B,C,C,C,C,D,C,A,C,A,D,C,B,A,B,Moderate
2072,B,B,C,C,C,D,D,D,B,B,C,C,D,B,D,C,B,D,C,C,B,B,D,B,B,B,D,B,B,B,B,B,C,B,B,Moderate
2073,D,A,B,B,B,B,B,B,A,C,C,B,B,C,C,C,C,B,C,C,B,B,A,B,A,A,C,B,B,C,B,B,B,D,B,Moderate
2074,C,B,A,B,C,B,C,B,D,C,C,B,B,D,A,C,D,B,B,C,C,C,C,B,C,C,C,B,C,D,C,A,B,B,A,Moderate
2075,A,B,A,B,B,C,C,D,C,C,C,D,C,A,B,B,B,B,C,D,B,C,B,D,C,C,B,A,B,C,B,C,C,C,D,Moderate
2076,A,C,C,D,C,B,C,D,B,D,B,C,B,B,B,B,B,D,A,D,B,B,B,B,C,C,B,B,C,C,A,C,C,D,B,Moderate
2077,B,B,B,A,D,C,B,C,C,C,B,C,B,B,B,C,C,B,B,B,B,C,B,B,D,B,B,B,C,B,B,C,D,C,D,Moderate
2078,C,C,C,B,B,C,A,B,B,C,B,A,B,B,C,C,B,D,C,D,C,C,B,D,C,B,B,D,B,C,B,C,B,C,C,Moderate
2079,B,D,C,C,D,B,B,B,C,C,B,C,C,B,C,D,B,B,C,B,C,B,B,D,C,B,C,D,C,D,D,B,B,B,C,Moderate
2080,C,C,D,B,C,B,D,C,B,B,C,B,D,B,A,C,B,C,D,B,B,D,D,B,C,B,C,C,C,D,C,C,D,B,B,Moderate
2081,C,B,B,B,C,C,C,D,C,C,C,B,C,C,A,C,B,D,B,C,B,D,C,B,C,B,C,A,D,D,B,C,A,B,A,Moderate
2082,B,C,C,B,C,B,C,C,A,A,C,B,A,A,B,B,B,C,D,C,B,D,C,C,B,B,B,D,C,C,B,A,D,D,C,Moderate
2083,C,C,A,A,B,A,B,D,B,A,D,C,C,A,B,C,B,D,B,C,B,B,A,B,B,A,B,A,B,C,A,C,C,B,C,Moderate
2084,A,B,B,B,B,B,B,B,B,C,C,B,D,D,C,C,B,B,C,B,B,D,B,D,B,C,C,B,C,B,B,A,B,B,C,Moderate
2085,C,B,D,B,B,C,C,B,C,B,B,B,B,C,B,C,B,A,D,B,B,B,C,B,B,B,D,C,C,B,A,D,D,C,D,Moderate
2086,D,B,C,D,C,C,A,B,C,A,B,B,C,C,B,B,C,C,A,D,C,C,B,C,D,C,B,B,B,C,C,A,C,B,C,Moderate
2087,B,B,D,B,B,D,A,A,C,C,B,D,A,C,B,C,C,B,C,C,C,C,D,B,D,C,B,C,B,C,C,B,C,C,B,Moderate
2088,B,C,B,B,D,C,C,C,C,C,C,A,A,A,B,B,C,C,D,C,B,A,B,B,B,D,D,C,C,B,D,B,A,C,D,Moderate
2089,B,B,C,B,B,A,C,D,B,B,C,B,C,D,B,D,C,A,C,D,C,C,C,B,B,A,B,B,C,B,D,A,D,C,B,Moderate
2090,C,C,D,A,C,D,D,B,C,C,B,B,B,B,B,C,C,C,C,D,B,B,D,B,B,B,D,A,B,B,D,D,B,B,D,Moderate
2091,C,B,B,C,D,B,C,C,B,B,B,C,C,C,B,C,D,B,C,B,C,D,B,C,C,D,D,B,D,B,C,B,B,B,B,Moderate
2092,C,B,B,C,C,C,D,B,B,D,D,B,C,C,B,C,C,D,C,A,A,A,D,C,D,C,B,C,B,D,C,C,D,B,C,Moderate
2093,C,C,B,B,B,C,B,B,B,C,B,B,C,C,C,A,B,B,B,C,B,D,D,B,C,C,C,C,A,D,C,B,B,C,A,Moderate
2094,B,D,C,B,D,D,C,C,B,C,B,A,B,B,B,C,B,B,C,C,D,B,D,A,C,B,B,B,C,B,B,B,C,D,B,Moderate
2095,B,C,C,C,B,B,C,C,B,B,A,C,D,B,B,C,B,B,C,C,B,A,D,B,B,B,C,C,C,B,B,D,D,A,B,Moderate
2096,A,B,B,C,D,B,D,C,C,B,C,A,A,B,B,C,B,C,A,D,C,D,B,A,B,A,A,C,C,B,D,C,C,A,B,Moderate
2097,B,C,D,C,C,C,C,C,B,C,C,B,A,D,D,C,C,B,D,D,B,C,A,C,B,B,A,C,C,B,B,C,C,C,D,Moderate
2098,C,A,D,B,C,C,D,D,B,D,B,C,B,B,B,B,A,A,C,C,D,C,C,C,D,D,B,B,B,A,C,B,B,C,B,Moderate
2099,B,C,C,B,C,D,D,D,B,B,B,B,B,B,D,B,D,C,C,B,C,B,B,B,B,C,C,B,B,B,C,B,D,A,B,Moderate
2100,C,B,D,C,B,C,A,C,B,C,D,C,B,B,C,D,D,C,B,C,A,C,A,D,B,B,C,C,C,C,C,B,C,C,D,Moderate
2101,D,D,D,B,B,B,B,A,B,C,B,C,A,D,D,B,C,B,D,B,B,B,C,B,B,A,C,C,A,A,A,C,B,B,B,Moderate
2102,B,C,C,B,B,C,C,C,D,A,B,D,C,D,B,C,A,B,B,B,B,C,A,B,B,C,B,B,C,C,B,B,B,D,A,Moderate
2103,C,C,C,C,B,A,C,C,C,B,C,C,D,C,C,B,C,C,B,D,C,A,B,D,B,D,C,B,C,A,B,B,B,C,D,Moderate
2104,B,C,C,B,C,B,C,C,C,C,B,A,C,A,C,B,C,B,C,C,C,C,D,D,B,C,D,A,B,B,B,C,D,A,B,Moderate
2105,D,B,C,B,B,C,C,B,B,B,B,B,C,B,C,C,B,B,B,B,B,B,B,B,C,B,B,C,A,A,C,B,B,B,D,Moderate
2106,C,A,B,B,B,D,D,B,A,B,B,B,A,D,C,D,C,C,B,B,B,C,B,B,B,B,B,B,C,C,B,A,B,B,A,Moderate
2107,B,C,B,B,C,B,C,C,C,A,D,A,B,C,C,D,D,B,A,B,A,C,B,A,C,D,C,C,B,B,B,A,B,C,C,Moderate
2108,C,B,C,A,C,B,B,A,B,B,C,B,B,C,C,B,B,C,B,B,B,B,C,B,C,C,B,B,B,C,B,B,D,C,D,Moderate
2109,C,A,C,C,D,B,B,B,C,B,B,C,C,B,C,C,C,B,B,B,B,D,B,A,B,D,B,C,B,B,B,C,C,C,A,Moderate
2110,B,B,C,C,B,B,B,B,A,C,B,B,B,C,D,B,C,B,C,C,B,D,C,A,B,B,B,B,D,B,B,A,C,C,C,Moderate
2111,B,C,B,C,A,C,B,C,B,B,B,B,B,C,B,B,C,C,B,D,C,B,C,B,C,C,D,D,C,C,C,B,B,C,C,Moderate
2112,D,D,D,B,B,B,B,B,A,A,B,B,C,B,B,D,C,B,B,B,D,C,C,C,B,C,D,D,C,C,C,A,A,B,C,Moderate
2113,B,B,B,D,B,B,C,B,B,C,D,A,B,D,A,C,C,D,A,D,A,B,B,B,D,A,B,A,C,D,B,C,C,C,C,Moderate
2114,B,C,D,A,B,C,B,C,C,D,A,B,A,C,C,C,C,B,B,D,C,C,A,C,C,B,C,D,C,D,B,B,D,D,D,Moderate
2115,C,B,D,B,C,A,C,C,D,C,C,D,C,B,B,B,B,C,C,C,D,C,B,C,C,C,B,D,C,C,B,B,C,B,D,Moderate
2116,B,C,C,B,C,C,B,B,B,A,B,B,D,D,B,B,B,B,B,B,B,C,B,C,D,D,C,C,B,B,C,B,B,B,B,Moderate
2117,C,C,B,A,B,C,B,D,B,C,C,C,C,C,D,B,B,B,C,D,B,C,B,B,A,C,B,B,A,D,B,B,C,B,C,Moderate
2118,D,B,B,C,A,B,B,C,B,C,B,D,A,C,C,C,D,B,B,B,B,C,C,A,B,B,B,C,B,C,D,B,D,C,B,Moderate
2119,C,C,C,A,A,A,C,C,D,C,C,A,C,C,B,C,A,B,C,A,B,C,A,C,A,D,C,C,A,C,C,C,A,D,B,Moderate
2120,D,B,D,B,B,B,C,B,C,C,D,D,C,D,B,A,D,D,B,C,B,A,B,B,B,D,C,B,B,C,D,B,D,C,C,Moderate
2121,C,C,B,C,A,A,D,B,B,D,D,D,C,A,A,B,B,B,B,B,B,B,B,D,D,B,B,A,D,B,A,D,B,B,C,Moderate
2122,B,B,D,B,B,B,C,C,A,C,B,D,B,A,B,B,C,B,B,C,B,C,C,A,C,C,B,B,B,C,A,B,B,C,C,Moderate
2123,C,B,B,B,D,C,B,D,C,C,A,C,D,B,B,B,B,A,B,B,B,B,B,B,B,D,B,C,D,C,B,B,B,A,B,Moderate
2124,B,B,C,C,B,B,C,B,C,C,C,C,C,C,B,C,D,B,D,C,A,B,B,B,D,C,D,B,A,C,C,B,B,B,B,Moderate
2125,C,D,B,C,C,A,B,B,A,B,B,C,B,B,A,C,A,A,D,A,C,C,A,B,A,B,C,D,B,B,B,B,D,B,C,Moderate
2126,A,B,C,B,B,D,C,B,C,B,B,C,B,D,B,B,B,B,A,C,C,C,B,C,C,B,C,C,B,B,B,B,A,C,A,Moderate
2127,D,B,B,B,D,D,B,B,C,D,C,C,C,B,C,B,D,D,D,B,C,C,A,C,B,C,B,B,D,C,B,C,C,D,D,Moderate
2128,C,C,B,C,A,C,A,B,B,C,A,C,D,C,D,C,B,B,B,B,A,A,A,A,C,C,A,B,C,B,B,C,C,A,D,Moderate
2129,B,A,D,C,A,B,C,A,B,C,C,C,B,C,B,D,A,B,B,D,C,C,C,B,B,B,B,C,A,B,B,C,C,B,C,Moderate
2130,C,D,C,C,A,B,A,C,C,B,C,B,D,B,B,B,B,B,B,C,B,C,B,C,B,C,B,C,D,D,D,B,B,C,B,Moderate
2131,C,A,B,A,C,B,B,D,C,C,A,B,C,B,A,D,C,B,B,C,C,C,B,D,C,C,C,D,A,B,D,C,B,A,C,Moderate
2132,C,B,D,B,B,B,C,D,C,C,C,B,C,C,B,B,A,B,C,D,C,B,B,D,C,D,D,B,C,C,C,C,C,C,C,Moderate
2133,B,C,C,B,A,B,C,D,B,B,B,B,B,C,B,B,B,D,D,B,A,D,B,C,B,D,B,B,B,B,C,B,B,D,C,Moderate
2134,C,C,C,B,C,C,D,C,C,C,A,D,D,B,B,C,D,D,C,C,C,B,B,B,B,C,C,D,C,B,A,C,B,B,C,Moderate
2135,C,A,B,D,C,B,B,B,B,B,A,B,D,B,D,D,C,B,C,D,A,D,C,B,A,B,C,B,B,D,B,B,D,C,D,Moderate
2136,C,D,B,B,C,B,B,C,C,D,C,B,B,C,B,B,C,D,B,B,D,D,C,C,C,A,B,B,C,B,A,C,B,A,B,Moderate
2137,B,B,D,B,B,B,B,D,C,B,B,D,C,C,B,D,B,B,B,B,B,C,A,A,B,A,A,B,C,C,B,A,C,B,D,Moderate
2138,C,B,B,C,C,B,B,C,B,B,C,C,B,C,B,D,B,C,B,C,B,C,B,A,D,C,C,A,D,C,B,C,B,C,B,Moderate
2139,B,B,B,B,A,D,D,B,B,C,C,C,A,B,C,C,C,A,C,B,C,B,B,A,C,D,C,C,C,A,B,C,C,C,A,Moderate
2140,D,C,C,B,B,B,D,A,C,B,C,A,B,B,D,A,D,D,C,D,B,B,B,C,C,C,C,C,D,C,C,C,C,D,B,Moderate
2141,C,D,A,D,C,B,B,B,B,D,C,C,B,B,D,C,A,B,D,B,C,B,C,D,B,C,B,C,B,C,D,B,B,B,D,Moderate
2142,D,D,B,C,C,C,B,B,B,C,B,B,C,B,D,A,C,B,B,C,D,B,C,C,C,D,D,B,B,C,B,B,B,B,C,Moderate
2143,B,B,A,C,B,D,C,C,B,B,C,C,C,D,B,C,B,B,B,B,D,D,B,B,B,C,C,B,B,C,B,B,B,B,C,Moderate
2144,B,C,B,B,B,C,A,B,C,C,C,B,A,D,D,A,C,B,C,D,B,B,C,B,B,A,B,D,C,D,B,B,B,C,C,Moderate
2145,D,B,B,C,B,B,A,D,C,C,D,B,B,B,C,C,C,B,C,D,D,B,B,B,B,B,D,B,B,B,C,B,D,C,C,Moderate
2146,C,D,B,B,C,A,C,C,D,A,C,C,B,D,C,C,B,C,C,B,C,B,C,B,B,B,C,B,B,B,C,B,C,C,D,Moderate
2147,A,B,A,B,B,B,B,B,B,C,A,B,C,C,B,B,C,B,C,C,D,D,B,A,C,D,C,B,C,C,C,B,B,B,B,Moderate
2148,C,C,A,B,B,B,A,C,D,B,C,C,C,C,A,D,C,B,B,B,B,B,C,D,B,B,A,C,B,C,D,B,D,C,B,Moderate
2149,B,B,B,C,D,C,B,C,B,B,B,C,D,C,A,B,A,B,B,B,C,C,B,A,C,B,B,B,B,B,D,D,B,B,B,Moderate
2150,B,C,D,B,C,C,D,D,C,C,B,A,C,B,C,B,B,C,B,C,C,C,C,C,B,D,C,C,B,C,B,B,D,B,C,Moderate
2151,B,B,B,D,C,B,C,D,A,B,D,A,B,B,C,D,D,B,C,B,C,B,B,B,D,D,B,C,C,C,B,B,C,D,A,Moderate
2152,B,C,C,B,C,B,B,C,B,D,C,D,C,B,B,D,B,A,B,B,A,B,C,C,D,B,D,C,C,B,C,D,D,B,B,Moderate
2153,D,B,C,C,C,B,A,D,C,C,B,B,D,D,B,B,B,D,B,B,D,C,B,A,D,C,B,A,C,B,C,B,C,B,C,Moderate
2154,A,B,B,C,C,D,B,B,D,A,B,A,D,D,B,A,B,B,B,C,D,C,B,B,B,B,C,C,C,D,C,B,B,B,C,Moderate
2155,B,D,D,A,C,C,C,C,C,C,B,D,D,D,C,B,D,C,B,A,C,B,C,D,D,C,B,C,B,C,C,D,A,C,C,Moderate
2156,D,B,A,B,D,B,B,C,D,C,B,B,C,C,D,B,A,A,B,C,D,B,D,B,B,B,C,C,C,C,C,C,B,B,B,Moderate
2157,C,B,C,B,C,A,B,B,B,B,B,C,B,C,C,A,D,B,B,C,B,D,B,A,A,C,A,B,A,A,C,C,B,B,B,Moderate
2158,B,C,C,B,C,A,B,C,B,A,B,C,B,C,C,C,B,C,C,B,C,C,B,C,C,B,B,B,C,B,B,C,D,B,B,Moderate
2159,C,B,D,D,C,A,C,C,B,B,D,C,B,D,C,C,C,B,B,B,B,A,B,C,B,C,A,B,C,D,C,C,B,D,B,Moderate
2160,B,C,C,B,B,C,C,B,C,A,C,C,A,C,B,A,D,C,C,B,A,D,C,B,A,C,C,B,B,D,B,A,D,B,B,Moderate
2161,B,B,C,C,B,C,B,D,C,B,B,D,D,C,B,D,D,C,A,C,B,B,B,B,A,B,C,B,B,B,B,D,C,A,B,Moderate
2162,B,C,A,B,D,B,C,A,C,A,C,C,C,C,C,C,B,D,B,B,C,B,A,C,B,B,C,C,B,C,B,B,A,A,C,Moderate
2163,D,B,B,C,D,D,B,B,C,B,C,C,A,B,D,D,B,B,B,D,B,B,B,C,D,B,C,B,C,D,D,B,D,B,B,Moderate
2164,B,D,C,C,C,B,B,C,C,B,B,B,C,C,B,B,B,D,D,C,B,B,B,D,C,B,D,C,B,D,B,B,B,D,B,Moderate
2165,A,C,C,D,C,C,A,B,B,A,B,B,B,C,B,D,B,D,B,B,D,C,C,B,C,B,B,C,C,B,C,C,D,B,A,Moderate
2166,B,C,D,A,B,C,B,B,C,D,A,B,C,B,C,C,B,B,C,B,C,B,A,D,C,B,B,C,B,C,B,B,C,B,C,Moderate
2167,C,C,B,D,C,D,B,B,A,C,C,C,A,A,C,B,C,B,C,B,B,D,C,B,C,B,D,B,C,C,B,C,D,B,D,Moderate
2168,C,A,D,A,D,B,A,B,B,B,D,B,B,A,B,B,B,B,D,B,C,A,C,D,C,D,B,C,C,C,C,B,B,B,C,Moderate
2169,D,B,B,D,B,B,B,B,B,D,B,C,D,C,D,D,C,B,B,C,B,B,B,B,B,D,B,B,B,C,A,A,C,C,A,Moderate
2170,B,D,D,D,C,D,B,B,B,C,C,A,B,B,B,C,C,B,B,C,C,C,B,B,B,C,B,B,B,B,B,B,B,C,A,Moderate
2171,B,B,B,A,C,D,B,C,D,B,C,C,B,A,A,C,A,B,C,A,B,B,B,C,D,B,C,B,C,B,C,D,B,B,B,Moderate
2172,A,C,C,C,C,B,C,C,C,A,A,A,C,C,B,C,B,B,B,C,B,C,C,C,A,B,C,A,B,D,D,B,B,B,B,Moderate
2173,B,C,B,B,B,B,C,B,B,A,B,C,D,B,C,C,B,B,C,D,A,A,B,D,C,B,C,B,D,D,D,A,C,D,B,Moderate
2174,C,B,D,B,D,B,B,B,B,C,D,D,B,C,C,B,C,C,D,B,C,B,D,C,C,D,C,C,B,A,C,C,C,B,B,Moderate
2175,C,C,A,C,D,B,A,C,C,C,B,C,B,A,B,C,C,A,C,B,B,B,C,D,D,C,A,B,A,D,C,C,C,D,C,Moderate
2176,A,B,C,B,C,C,D,C,C,C,C,D,C,A,C,A,B,D,A,C,A,B,D,A,B,B,C,B,D,B,C,C,B,C,B,Moderate
2177,C,B,B,B,D,B,B,B,B,A,C,B,C,C,B,B,C,A,B,D,D,C,B,B,C,B,B,B,A,C,B,D,C,B,C,Moderate
2178,C,C,C,C,D,C,B,A,B,C,C,B,B,D,D,B,B,C,B,D,B,B,C,B,D,C,B,B,B,D,B,B,C,C,C,Moderate
2179,B,D,D,C,B,B,D,A,C,B,B,A,B,D,C,B,B,B,D,C,C,C,C,B,B,D,C,B,A,D,B,B,D,B,B,Moderate
2180,A,C,D,B,C,C,C,B,B,B,B,B,C,B,D,C,B,B,B,B,C,B,A,C,B,B,C,B,C,B,B,D,C,B,C,Moderate
2181,D,C,B,B,C,A,B,D,B,C,C,C,B,C,C,B,A,B,C,B,C,B,B,A,B,B,B,C,C,B,B,D,B,B,B,Moderate
2182,C,B,C,A,A,C,D,D,B,A,D,B,B,D,C,B,B,A,C,D,C,D,B,B,B,D,C,B,B,A,C,B,D,B,B,Moderate
2183,B,C,C,A,C,A,C,B,B,B,C,B,C,B,C,C,D,C,B,B,C,B,B,C,C,C,B,C,D,C,B,A,B,A,A,Moderate
2184,C,B,C,B,D,C,D,D,B,C,B,C,B,C,D,D,C,D,B,B,C,A,C,B,B,D,C,C,D,B,C,B,D,B,C,Moderate
2185,D,C,B,D,D,B,B,B,C,C,A,B,A,C,D,C,A,B,A,B,B,C,C,C,B,B,B,B,C,B,A,C,B,D,D,Moderate
2186,C,C,C,C,B,D,B,B,A,A,C,D,B,B,B,B,D,A,C,A,B,A,B,A,C,B,B,B,B,B,B,B,B,B,C,Moderate
2187,C,B,C,D,C,C,A,C,D,C,C,A,B,B,D,A,C,D,B,B,B,D,C,D,C,C,D,B,B,A,C,B,B,C,B,Moderate
2188,B,B,B,C,C,C,C,D,A,C,C,C,B,D,D,B,C,B,B,B,B,A,B,B,B,C,D,D,B,B,B,B,B,A,A,Moderate
2189,D,D,D,A,B,C,B,D,D,C,B,D,B,C,A,C,D,B,B,B,A,B,B,B,C,A,D,B,A,C,B,C,B,C,C,Moderate
2190,B,D,C,B,C,C,C,C,A,B,B,C,A,B,D,B,B,C,D,B,B,B,C,B,B,C,D,B,C,B,B,C,B,B,D,Moderate
2191,D,D,B,A,B,D,C,C,B,C,B,B,B,C,B,B,B,D,B,C,B,D,B,D,D,B,B,C,D,B,A,C,B,D,B,Moderate
2192,C,B,D,A,C,B,C,A,C,C,B,B,B,B,A,B,C,A,C,C,D,C,C,B,B,C,C,B,C,C,B,D,D,C,C,Moderate
2193,B,C,C,C,C,D,B,C,C,B,B,C,A,B,D,C,C,B,C,C,B,B,D,B,A,C,C,A,B,B,C,C,B,C,A,Moderate
2194,A,C,B,B,D,C,D,C,A,B,C,B,A,C,B,B,B,B,B,B,B,C,B,D,B,C,C,C,A,D,C,B,C,A,B,Moderate
2195,D,C,D,B,C,D,B,B,B,B,D,A,C,C,A,B,D,C,C,C,C,B,C,A,B,B,B,B,A,B,D,B,B,A,D,Moderate
2196,C,C,C,A,C,C,B,D,C,B,B,C,C,B,C,B,B,A,C,C,C,B,B,B,B,A,A,B,D,B,C,B,C,B,B,Moderate
2197,C,A,A,B,C,C,B,C,C,D,B,B,B,D,D,B,B,D,A,C,B,A,B,B,C,B,C,C,D,C,C,B,B,C,D,Moderate
2198,C,B,B,B,D,B,B,C,B,B,C,C,B,B,B,C,B,C,D,C,B,D,A,B,C,A,C,C,C,C,C,C,D,B,D,Moderate
2199,C,B,B,C,A,C,B,B,C,B,B,C,B,A,D,D,B,C,B,C,B,B,B,C,B,B,B,C,B,C,B,B,D,B,B,Moderate
2200,C,C,A,D,B,B,A,C,B,B,C,D,C,A,A,C,B,C,B,B,D,B,B,B,C,B,A,C,D,B,B,B,C,C,B,Moderate
2201,B,B,A,B,B,C,C,B,A,A,A,C,D,B,C,D,C,C,C,C,C,C,C,C,B,A,A,C,B,A,B,B,C,B,C,Moderate
2202,B,B,B,C,D,C,C,B,B,B,A,B,A,B,A,D,C,D,C,B,B,D,C,D,C,D,C,B,B,A,B,B,B,C,D,Moderate
