ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
2113,B,A,D,A,C,D,B,B,A,A,C,A,C,D,B,C,A,A,B,C,B,B,C,B,B,C,D,D,C,C,A,C,B,C,B,Moderate
2114,C,C,A,B,C,B,B,C,C,D,C,B,B,B,C,B,D,C,C,B,A,C,B,C,C,B,C,C,D,C,C,C,A,C,B,Moderate
2115,C,C,C,C,B,B,A,A,B,B,B,B,B,D,A,C,B,C,C,B,B,B,C,B,B,B,B,C,B,B,B,C,B,C,B,Moderate
2116,C,C,B,D,B,C,B,A,D,D,A,D,B,C,C,C,C,C,D,B,C,C,D,B,C,B,B,B,B,C,B,C,C,B,A,Moderate
2117,B,C,B,C,B,B,C,B,B,C,D,B,C,D,B,C,B,B,C,B,B,C,D,B,C,C,C,C,C,B,D,C,D,A,C,Moderate
2118,B,C,B,D,C,D,C,D,C,C,B,C,C,B,B,A,C,C,D,A,C,B,C,B,A,B,C,D,B,C,A,B,C,D,B,Moderate
2119,D,A,C,C,B,D,C,A,A,D,D,C,C,B,B,B,C,B,A,C,D,B,B,B,D,B,B,B,B,C,A,B,C,B,B,Moderate
2120,C,A,C,B,C,C,A,B,A,B,B,B,A,D,A,D,C,B,B,C,B,D,A,B,A,C,C,B,B,C,C,C,B,C,D,Moderate
2121,B,D,B,C,D,D,D,C,B,B,C,B,C,D,C,B,D,B,B,C,C,C,C,D,C,D,B,C,C,C,C,C,B,C,B,Moderate
2122,B,D,B,D,B,B,B,D,B,D,B,D,B,D,D,C,C,C,B,C,B,B,C,C,A,B,A,D,B,A,B,D,A,B,B,Moderate
2123,B,C,B,D,D,A,B,B,B,D,D,B,B,C,D,B,A,B,D,B,C,C,C,B,B,C,A,C,C,A,B,C,C,D,C,Moderate
2124,B,B,C,B,B,C,A,B,B,D,C,B,B,B,C,C,D,D,A,D,B,B,D,B,C,B,C,C,A,A,C,B,B,B,D,Moderate
2125,B,C,B,B,B,B,B,B,A,C,D,B,B,B,A,A,B,C,D,B,C,B,C,D,C,B,D,B,B,B,C,B,B,C,B,Moderate
2126,C,B,C,C,B,C,C,B,C,C,B,B,C,B,B,A,D,C,C,B,C,B,B,D,B,B,C,D,B,C,B,C,C,B,B,Moderate
2127,D,C,C,B,C,B,B,A,B,C,B,C,C,C,C,A,D,B,B,B,D,B,C,C,B,C,D,B,B,D,B,C,C,B,B,Moderate
2128,B,D,C,C,C,C,C,B,C,B,B,B,A,C,B,B,A,B,C,C,B,C,B,D,B,A,C,B,B,B,C,D,B,B,C,Moderate
2129,B,B,A,B,B,B,C,B,B,D,A,A,D,C,B,B,C,B,C,D,C,A,B,B,B,B,C,B,D,B,B,B,C,D,A,Moderate
2130,B,B,C,D,B,C,B,C,B,A,C,D,B,B,C,B,A,C,B,B,A,B,D,C,B,D,D,B,C,A,C,C,C,B,D,Moderate
2131,B,B,C,D,C,B,B,C,C,B,A,B,C,B,C,A,D,C,B,B,C,C,C,B,B,A,B,D,C,B,C,C,B,B,B,Moderate
2132,B,B,B,C,B,B,D,A,B,B,B,C,C,C,C,D,C,D,B,A,B,B,C,D,B,B,D,B,A,B,C,D,B,D,B,Moderate
2133,D,C,B,B,B,B,C,B,A,B,C,B,B,C,A,C,D,C,B,B,D,C,D,D,D,D,D,C,C,D,C,D,B,C,B,Moderate
2134,C,B,B,C,C,B,C,A,C,C,D,D,D,C,C,B,A,B,C,B,B,C,B,C,C,D,D,B,B,B,A,D,C,B,B,Moderate
2135,D,B,C,C,B,B,B,B,C,B,B,B,C,B,A,C,B,A,A,B,B,C,C,B,A,D,B,B,D,B,A,C,D,C,D,Moderate
2136,B,B,A,C,B,C,C,C,B,C,D,C,B,D,B,B,C,C,B,B,A,C,C,A,D,A,C,C,D,C,B,B,B,A,A,Moderate
2137,B,B,A,B,D,C,C,D,B,B,B,B,C,D,B,B,B,C,A,B,C,A,B,B,D,C,C,B,B,B,C,B,D,B,C,Moderate
2138,B,C,C,B,D,C,B,C,B,C,B,B,A,B,D,B,A,B,B,B,C,C,B,B,B,B,B,C,B,B,C,B,B,C,C,Moderate
2139,B,D,A,C,A,B,D,D,B,B,A,B,B,C,B,B,A,B,C,B,D,D,B,C,D,A,C,C,B,C,C,C,B,C,C,Moderate
2140,C,B,A,D,C,C,B,D,B,B,A,C,B,B,D,C,B,B,A,B,B,A,C,C,B,C,B,C,D,C,B,B,A,D,B,Moderate
2141,B,B,B,B,A,C,B,D,B,C,B,B,D,C,C,C,B,B,B,D,C,B,B,C,B,A,C,D,C,B,B,C,C,B,B,Moderate
2142,D,B,A,C,C,D,A,C,D,B,B,B,A,B,B,B,A,B,C,C,D,C,C,B,C,B,B,B,C,B,B,D,B,C,C,Moderate
2143,B,C,C,B,B,C,D,C,A,C,B,B,D,D,B,D,C,C,C,C,B,C,B,B,C,B,B,A,D,C,B,C,C,B,C,Moderate
2144,B,B,B,D,C,C,D,C,B,C,C,C,B,C,B,C,C,D,B,B,B,B,A,C,C,C,B,A,D,B,C,C,B,B,D,Moderate
2145,A,B,C,A,B,D,C,C,B,C,B,C,C,A,D,C,C,C,B,C,C,D,C,B,B,B,B,D,B,B,B,C,B,D,A,Moderate
2146,D,B,B,D,C,A,B,B,B,C,C,C,B,B,D,C,C,B,C,B,B,C,C,C,C,D,B,C,C,D,B,B,A,C,C,Moderate
2147,C,B,B,C,B,B,A,C,D,C,C,B,A,C,D,A,C,B,A,C,B,A,B,D,B,B,D,D,C,D,B,B,C,C,C,Moderate
2148,B,C,B,A,B,A,D,B,C,C,B,C,C,D,C,B,B,C,B,B,A,C,C,C,B,C,C,C,C,B,C,B,C,C,B,Moderate
2149,B,C,B,C,B,C,B,A,D,B,B,B,C,B,B,B,A,C,B,C,B,B,B,C,C,B,C,D,D,B,B,A,C,C,C,Moderate
2150,C,C,A,D,C,A,B,C,B,B,C,B,A,B,C,B,C,B,C,C,B,C,B,D,C,B,C,C,A,C,B,C,B,C,A,Moderate
2151,C,A,C,B,A,C,B,C,D,B,C,B,C,B,B,C,B,B,C,C,C,D,C,C,C,D,D,B,C,C,B,B,C,D,C,Moderate
2152,C,C,B,C,C,C,D,B,C,B,C,C,C,B,D,B,D,C,B,C,C,D,B,D,C,D,B,A,C,B,C,D,A,B,A,Moderate
2153,C,B,C,B,A,B,D,C,D,C,C,C,B,C,D,C,B,B,A,C,C,B,C,D,C,D,C,C,C,B,C,B,D,C,A,Moderate
2154,B,C,D,B,C,B,B,C,C,B,D,C,B,A,C,B,C,B,D,B,D,B,B,C,C,C,B,B,C,B,B,C,B,C,A,Moderate
2155,C,C,B,B,C,B,C,B,B,A,C,B,C,C,C,D,C,A,C,B,B,A,C,C,C,A,C,C,C,B,D,C,B,B,A,Moderate
2156,C,B,D,B,C,B,B,C,C,B,A,C,C,B,A,B,B,D,C,B,A,B,A,B,C,D,B,C,C,B,D,A,B,B,D,Moderate
2157,C,B,B,B,C,C,B,C,B,B,B,B,C,B,C,B,B,D,B,B,B,A,B,B,B,B,C,D,A,C,C,A,C,B,C,Moderate
2158,D,D,B,C,A,C,B,B,B,B,A,C,C,B,B,B,C,B,B,B,B,C,C,B,C,C,D,B,C,C,A,C,D,B,C,Moderate
2159,C,D,B,C,A,B,A,C,C,C,B,D,B,B,A,C,C,B,C,B,B,C,C,A,B,D,D,B,D,C,B,A,B,C,A,Moderate
2160,C,C,D,D,B,A,B,C,C,C,B,C,A,A,B,C,B,B,A,A,C,B,B,B,D,D,C,B,D,D,A,C,A,C,B,Moderate
2161,C,B,B,B,B,B,C,C,D,A,C,B,C,B,A,B,C,B,D,B,B,C,C,B,B,C,C,D,C,B,C,C,C,C,B,Moderate
2162,B,B,B,C,B,B,B,C,D,D,B,A,B,B,A,C,C,C,C,C,C,C,B,D,B,C,C,C,B,B,B,B,C,C,A,Moderate
2163,A,A,C,B,C,B,D,B,A,A,C,C,B,B,D,A,B,C,B,B,B,D,B,D,B,C,B,C,A,B,D,D,C,B,C,Moderate
2164,C,A,C,B,C,B,B,B,A,C,C,D,D,D,B,C,B,C,A,B,B,B,B,B,D,B,B,A,C,C,C,D,B,C,C,Moderate
2165,D,C,C,B,C,B,B,C,B,B,B,D,B,C,C,B,D,C,A,B,C,A,B,B,C,C,D,A,B,B,B,B,C,D,D,Moderate
2166,A,A,B,C,B,B,C,B,C,C,C,B,D,B,A,C,B,C,A,B,B,D,C,B,C,B,C,D,C,C,B,B,A,B,C,Moderate
2167,B,A,A,C,A,C,B,B,B,B,B,B,C,C,D,D,C,C,B,B,A,C,B,A,C,C,D,B,C,C,D,D,B,B,B,Moderate
2168,C,B,D,B,C,B,D,C,D,C,D,B,B,C,A,B,C,C,B,A,B,B,C,C,D,D,C,C,D,C,C,A,A,A,B,Moderate
2169,C,C,B,B,C,D,D,B,B,A,C,B,B,D,B,D,B,A,A,D,B,B,C,C,B,C,B,B,B,B,B,B,B,B,C,Moderate
2170,C,D,B,C,A,C,B,C,B,B,B,C,D,B,D,B,C,B,B,B,C,B,D,A,B,C,D,D,C,B,C,B,B,B,C,Moderate
2171,B,C,D,C,C,B,B,B,D,B,D,C,A,B,C,B,B,C,D,B,B,B,B,B,B,D,D,C,C,B,A,C,C,C,D,Moderate
2172,B,C,C,A,C,C,C,B,D,C,B,B,D,A,C,B,B,A,C,C,C,B,A,A,C,A,C,C,A,B,B,C,C,A,C,Moderate
2173,C,C,B,B,C,C,D,B,A,B,B,C,C,B,B,A,C,A,D,A,B,A,B,C,C,C,B,D,C,C,C,A,C,D,B,Moderate
2174,D,B,B,B,D,B,B,B,B,B,C,C,B,C,B,C,B,A,C,C,C,B,B,B,C,C,D,A,B,B,A,B,A,B,C,Moderate
2175,B,C,B,A,B,B,B,B,B,B,D,C,B,A,D,B,B,B,C,B,B,C,B,C,C,D,B,A,B,A,C,D,C,B,C,Moderate
2176,B,C,C,B,C,C,B,C,B,B,C,A,D,C,B,C,B,D,C,C,B,C,B,C,B,D,C,C,C,B,A,B,A,B,C,Moderate
2177,B,A,C,A,C,C,C,B,C,C,B,B,C,B,C,D,C,C,D,C,D,D,D,D,C,B,B,C,B,C,D,A,C,B,B,Moderate
2178,B,B,C,A,D,B,C,B,B,D,B,C,C,B,B,D,B,B,C,C,D,B,C,D,D,B,B,C,A,D,A,C,C,A,B,Moderate
2179,C,C,C,B,A,B,C,B,B,D,A,B,B,B,C,B,C,C,A,C,B,C,B,C,D,D,B,C,B,C,B,A,C,C,C,Moderate
2180,D,A,C,B,A,B,B,B,D,B,D,B,C,B,C,C,B,B,C,A,D,C,C,D,B,B,A,B,B,C,B,C,B,C,D,Moderate
2181,C,C,B,A,B,D,C,B,A,B,C,C,B,C,C,C,C,C,C,B,B,B,A,A,B,C,B,B,D,A,C,C,B,C,B,Moderate
2182,D,B,B,C,C,D,B,C,B,B,B,C,C,C,D,D,C,D,B,C,C,B,C,B,D,B,C,B,B,A,B,B,C,A,A,Moderate
2183,B,D,D,B,B,A,B,B,B,C,C,C,B,D,C,C,B,B,C,C,C,C,B,B,A,A,D,C,B,C,C,B,A,C,B,Moderate
2184,D,B,C,B,D,C,C,C,D,C,C,C,C,B,C,B,C,A,C,D,C,C,B,B,C,C,B,D,B,B,C,A,C,B,C,Moderate
2185,B,B,B,D,A,C,C,B,B,B,D,C,C,B,A,C,C,C,B,C,B,A,B,D,B,B,C,A,A,C,C,B,B,D,D,Moderate
2186,C,A,B,B,D,C,D,C,C,C,C,A,C,D,C,B,C,B,C,B,B,B,A,C,C,A,C,C,A,D,B,C,C,C,C,Moderate
2187,A,C,C,B,D,D,B,D,C,A,D,B,C,B,A,C,B,C,B,B,B,B,C,D,C,C,B,D,D,B,C,B,B,B,C,Moderate
2188,D,D,C,C,B,C,A,A,C,D,A,B,B,B,B,C,C,C,C,A,B,B,D,C,B,B,B,D,A,C,B,C,A,D,C,Moderate
2189,B,D,D,B,B,D,D,C,D,A,C,C,B,C,C,C,A,B,A,B,D,D,C,D,B,B,B,D,B,B,D,A,D,B,C,Moderate
2190,B,B,B,B,B,C,C,B,C,C,C,A,B,A,C,B,C,B,C,C,C,B,C,B,C,B,D,B,C,C,D,A,B,A,C,Moderate
2191,C,C,B,B,C,C,D,C,D,B,C,C,D,C,C,B,B,D,A,C,B,C,C,C,C,B,B,A,B,B,C,C,B,D,C,Moderate
2192,A,D,B,C,B,B,C,B,B,C,C,D,B,C,C,C,C,A,B,B,C,C,C,B,D,B,C,C,C,D,C,C,D,C,D,Moderate
2193,C,C,C,C,D,B,B,C,D,B,C,B,C,B,B,A,C,D,C,C,C,B,B,B,B,B,C,C,B,B,B,C,B,B,C,Moderate
2194,D,B,B,B,C,A,A,D,D,C,B,C,D,D,B,B,C,C,A,C,B,B,C,D,B,A,A,C,D,C,D,A,B,B,C,Moderate
2195,C,B,C,C,B,C,B,C,C,A,C,A,C,C,D,B,C,C,C,B,B,D,B,B,D,D,C,C,D,B,B,B,B,B,C,Moderate
2196,B,B,B,D,B,C,B,C,C,C,A,A,C,D,D,B,D,B,B,B,B,C,B,C,B,C,D,B,A,C,C,D,A,B,B,Moderate
2197,C,D,D,B,B,B,C,D,C,D,C,C,B,D,B,B,B,A,B,C,A,A,B,C,B,B,A,B,C,C,B,D,B,C,D,Moderate
2198,B,B,B,D,C,B,D,B,B,B,D,B,C,B,C,C,B,B,C,B,C,C,C,B,C,B,B,D,C,B,A,B,B,C,D,Moderate
2199,A,C,C,D,D,B,D,B,C,A,C,C,C,B,B,D,B,D,B,B,D,C,A,B,B,B,A,D,B,B,A,C,B,B,C,Moderate
2200,B,B,C,C,B,C,B,B,B,B,C,C,B,D,B,C,A,B,C,A,D,B,C,C,B,B,C,C,B,B,C,A,C,C,B,Moderate
2201,B,B,B,B,C,B,C,C,B,B,D,B,B,D,C,B,B,C,A,B,C,A,A,C,B,D,C,B,C,B,B,A,B,D,C,Moderate
2202,C,B,C,C,B,D,B,D,B,B,C,B,C,C,C,D,B,A,B,B,D,B,C,B,C,D,A,B,B,B,C,B,D,B,A,Moderate
2203,D,B,B,C,B,B,B,C,B,B,A,B,C,B,C,C,D,C,B,B,B,B,A,D,B,C,D,C,C,C,B,C,C,C,C,Moderate
2204,C,B,C,D,B,B,B,B,C,B,C,B,A,C,A,C,B,B,A,B,C,B,A,A,B,B,C,B,D,A,B,C,C,A,C,Moderate
2205,C,B,D,B,C,B,C,C,D,B,C,C,A,C,B,B,A,D,B,B,B,B,D,B,C,C,D,B,B,B,B,C,B,D,C,Moderate
2206,B,B,B,C,C,B,B,B,C,A,D,B,C,D,D,D,B,B,C,B,B,C,C,B,B,B,B,A,B,C,A,B,C,A,C,Moderate
2207,A,C,C,C,C,A,B,C,B,B,B,C,B,B,D,C,B,C,B,D,C,C,B,A,B,C,C,C,B,C,B,C,B,B,C,Moderate
2208,B,C,D,C,B,D,A,B,D,D,B,D,C,C,B,B,D,B,A,C,D,C,C,A,B,C,C,D,B,C,D,A,C,C,C,Moderate
2209,C,B,D,C,D,B,D,C,C,C,D,B,B,C,A,C,B,C,B,C,B,B,A,B,A,C,B,D,B,B,C,C,B,A,B,Moderate
2210,D,D,C,C,A,B,B,D,A,D,B,B,C,C,B,C,B,D,B,B,B,C,A,D,B,C,C,B,A,D,C,B,A,B,C,Moderate
2211,D,C,B,B,C,A,A,B,B,D,B,D,A,A,C,B,C,B,B,C,A,C,C,C,C,C,C,B,D,B,C,C,C,A,C,Moderate
2212,A,B,A,D,C,D,D,C,A,B,B,B,C,D,B,A,C,C,C,D,B,C,C,C,D,D,B,C,D,A,C,D,B,C,C,Moderate
2213,C,C,C,A,B,B,B,A,B,B,A,B,C,C,C,B,A,B,D,C,C,B,C,C,A,A,C,C,B,C,C,C,B,D,D,Moderate
2214,B,A,B,C,A,B,B,B,A,B,B,B,B,A,C,D,C,C,B,B,D,C,D,C,C,B,B,C,C,B,B,B,A,C,C,Moderate
2215,C,B,C,C,D,B,C,B,D,C,C,C,B,D,B,B,C,B,B,C,B,C,C,C,C,B,C,B,A,C,B,C,C,D,A,Moderate
2216,B,C,A,B,B,A,C,B,C,A,D,D,B,A,D,A,B,D,C,B,A,B,D,C,C,C,C,D,B,B,C,B,B,B,C,Moderate
2217,D,B,C,B,D,C,C,B,B,C,D,C,C,C,C,B,D,A,B,C,C,D,C,D,C,A,B,C,B,B,B,B,B,C,C,Moderate
2218,D,B,A,C,C,B,C,B,B,C,C,C,A,B,C,B,B,B,A,A,C,B,C,B,B,B,B,B,D,C,B,C,B,B,D,Moderate
2219,A,D,B,B,C,C,C,C,B,B,B,D,B,A,C,C,B,B,D,D,B,B,A,D,B,B,C,B,B,C,C,B,C,A,B,Moderate
2220,C,C,C,C,B,A,C,A,C,B,B,C,B,B,C,D,B,D,C,B,C,C,D,D,C,C,B,D,C,B,B,C,C,D,A,Moderate
2221,C,B,C,C,C,C,B,B,D,B,B,B,D,C,A,B,B,B,C,B,B,B,B,B,B,D,A,D,D,D,B,A,C,D,C,Moderate
2222,B,C,B,C,B,C,B,B,D,C,B,B,D,C,C,C,C,C,A,C,A,D,B,B,C,C,B,B,B,B,A,B,B,C,B,Moderate
2223,B,B,C,D,B,B,B,C,D,B,C,D,C,D,B,B,C,C,C,D,D,C,C,B,C,D,C,B,A,B,A,B,C,B,C,Moderate
2224,C,B,B,C,C,B,B,C,B,C,A,B,B,C,B,B,B,B,B,B,B,C,C,B,A,B,B,B,B,A,B,C,B,D,B,Moderate
2225,B,B,A,B,B,B,B,C,D,C,D,B,B,B,B,B,D,B,C,B,B,B,B,C,B,D,C,C,B,D,B,D,B,C,C,Moderate
2226,A,B,C,C,C,A,C,B,B,B,C,B,C,B,B,B,C,B,B,D,B,D,B,B,B,C,B,D,A,D,D,C,B,D,C,Moderate
2227,C,B,A,D,A,B,B,A,C,B,C,B,C,B,A,D,C,A,B,B,D,B,B,B,B,C,A,B,B,C,B,C,D,A,B,Moderate
2228,B,C,C,B,D,C,C,B,B,B,D,B,C,C,B,D,C,A,B,A,C,B,B,C,C,B,C,B,C,D,B,C,C,A,A,Moderate
2229,C,D,A,B,B,A,C,B,B,B,C,B,C,C,C,C,D,C,A,C,C,D,B,C,B,B,C,C,C,A,B,B,B,C,C,Moderate
2230,B,C,C,A,C,C,D,C,C,B,D,B,C,B,B,D,B,A,C,B,C,D,D,B,C,A,C,D,B,D,B,B,C,D,C,Moderate
2231,A,B,D,B,C,C,B,B,C,D,C,A,C,B,D,C,D,C,B,B,D,C,C,C,B,C,B,B,C,B,A,C,C,C,B,Moderate
2232,B,B,C,D,B,C,B,B,D,B,B,C,C,B,D,C,B,B,B,C,B,C,C,C,C,C,C,D,B,B,C,B,B,C,A,Moderate
2233,D,C,B,C,B,C,B,C,C,C,C,B,C,B,C,C,B,C,C,B,B,D,C,B,B,D,C,C,C,C,C,C,C,D,B,Moderate
2234,B,D,A,D,B,D,B,C,C,B,C,B,C,C,B,A,B,B,C,B,D,C,B,A,C,B,C,C,D,B,B,B,D,C,C,Moderate
2235,B,B,B,A,B,D,B,A,D,B,B,C,A,B,B,C,C,B,B,C,D,B,B,A,B,B,B,B,A,C,B,B,D,C,B,Moderate
2236,C,B,C,C,B,B,B,D,B,B,A,C,D,B,A,B,D,C,B,C,C,B,C,C,B,C,C,B,C,D,B,B,C,D,D,Moderate
2237,B,B,D,B,C,B,C,C,C,D,B,C,B,C,B,B,C,B,C,D,B,D,C,B,B,C,B,C,B,B,B,C,B,B,A,Moderate
2238,D,B,B,B,C,D,B,C,B,B,C,A,D,A,B,B,C,C,B,C,B,B,B,A,A,C,C,B,B,B,C,C,C,C,C,Moderate
2239,D,D,D,A,D,D,B,C,B,D,C,B,C,B,D,C,B,C,B,B,C,C,A,C,D,D,D,D,D,C,B,C,C,B,D,High
2240,C,C,A,C,C,C,D,B,C,C,B,C,A,C,C,B,B,C,D,B,C,C,C,B,D,C,C,C,C,A,C,B,B,B,D,Moderate
2241,B,C,D,B,D,C,B,B,B,B,A,D,D,B,A,D,B,B,B,C,A,D,B,B,B,B,B,C,D,C,C,C,B,C,C,Moderate
2242,B,B,B,B,D,C,D,B,D,C,D,B,A,A,C,B,D,B,B,B,C,A,B,B,B,D,B,C,C,A,C,D,D,C,B,Moderate
2243,A,C,B,A,C,B,C,B,B,C,D,A,B,A,B,D,C,B,B,B,D,B,C,D,C,B,A,C,B,C,C,C,B,A,B,Moderate
2244,B,B,C,C,C,D,C,A,B,C,C,C,B,C,B,D,B,C,B,D,C,A,C,B,B,B,B,B,B,D,B,D,B,B,D,Moderate
2245,C,B,C,C,D,B,B,C,D,B,B,C,B,D,B,B,C,A,D,B,D,C,A,B,C,A,B,C,B,C,B,B,C,B,B,Moderate
2246,B,C,A,B,D,B,B,C,C,C,C,B,D,A,C,C,A,B,D,C,B,B,B,A,D,C,C,B,C,C,B,D,A,C,D,Moderate
2247,B,B,B,D,B,C,B,B,B,C,B,C,D,C,D,B,C,C,D,B,B,B,B,B,B,C,B,C,C,C,D,B,D,A,B,Moderate
2248,A,B,B,D,A,B,C,C,C,D,D,A,C,C,B,B,B,C,B,D,B,C,C,B,B,A,C,C,B,B,D,D,B,D,C,Moderate
2249,D,D,B,B,C,D,A,C,B,A,B,A,B,B,A,B,B,A,B,A,D,C,B,B,B,B,B,B,C,B,C,B,C,C,A,Moderate
2250,D,C,B,D,B,C,A,C,D,C,B,D,D,B,B,B,C,B,D,C,B,B,D,C,A,B,C,C,B,B,B,B,C,A,C,Moderate
2251,B,B,A,C,D,B,D,B,D,B,B,D,D,B,C,A,B,C,C,C,C,B,D,D,C,C,B,D,B,B,C,B,B,B,C,Moderate
2252,C,B,B,A,B,C,C,B,C,C,B,C,B,B,D,D,B,A,D,C,C,B,B,A,D,A,D,B,B,C,D,C,B,D,C,Moderate
2253,C,C,C,D,C,A,B,B,D,B,B,C,C,C,B,C,B,B,C,C,C,B,C,C,C,B,D,A,B,C,B,A,D,C,C,Moderate
2254,C,B,A,D,D,A,A,B,B,C,A,B,B,A,C,C,B,B,B,B,B,B,B,C,C,C,D,C,C,C,D,D,C,B,C,Moderate
2255,D,B,C,B,B,C,C,C,B,C,C,C,A,B,D,B,B,B,B,C,D,C,B,B,B,D,C,B,B,B,B,B,B,B,C,Moderate
2256,C,C,B,B,D,B,D,A,C,C,A,B,D,B,D,C,B,C,B,C,D,D,D,C,B,A,B,C,D,C,B,C,D,B,C,Moderate
2257,B,A,B,B,B,D,B,B,B,B,C,C,D,A,C,B,B,B,C,D,B,C,B,A,A,C,B,B,B,B,D,B,C,B,B,Moderate
2258,A,C,C,C,C,A,B,B,D,D,C,C,B,B,B,C,C,B,D,C,D,C,C,D,C,C,C,D,C,C,C,C,C,D,B,Moderate
2259,C,C,B,C,C,C,D,B,B,C,C,B,B,C,B,C,B,C,C,C,C,A,A,B,B,C,C,B,B,B,C,B,C,A,B,Moderate
2260,B,C,B,D,C,C,C,B,C,D,C,B,D,A,D,C,B,B,A,A,C,C,D,D,C,C,B,A,B,B,B,D,B,C,C,Moderate
2261,A,C,C,C,B,C,B,C,B,B,B,D,C,B,C,B,C,B,B,B,D,C,A,B,B,D,C,B,C,D,D,D,C,B,B,Moderate
2262,B,C,D,C,C,C,B,C,C,C,C,A,B,C,A,A,B,D,C,B,B,B,B,B,C,D,A,B,D,D,B,C,B,C,B,Moderate
2263,C,B,C,C,B,C,B,B,D,C,B,B,C,D,B,C,A,D,C,C,B,B,D,C,B,C,B,B,D,D,A,B,D,B,D,Moderate
2264,B,A,B,B,B,B,B,B,C,D,D,D,B,C,C,C,A,C,C,B,D,C,C,B,C,C,A,C,C,B,B,C,C,C,C,Moderate
2265,A,B,B,A,B,A,C,B,B,C,B,B,A,C,B,C,D,D,A,C,B,B,B,D,A,C,D,B,C,C,B,C,C,C,B,Moderate
2266,A,B,C,B,C,C,B,B,D,D,B,C,C,C,C,B,B,C,C,B,B,B,C,C,C,C,A,C,B,B,B,C,C,B,D,Moderate
2267,C,C,B,B,B,A,C,A,C,B,B,B,C,B,C,D,C,D,B,B,D,C,B,C,B,B,C,C,B,B,C,C,C,D,D,Moderate
2268,D,A,C,B,B,C,B,D,B,B,B,D,B,C,C,B,C,C,B,A,D,C,C,B,B,D,C,B,B,B,B,B,B,C,D,Moderate
2269,D,B,B,B,C,D,C,D,A,A,B,B,C,B,A,B,A,D,B,D,C,A,C,B,B,C,C,A,D,C,C,C,C,A,C,Moderate
2270,D,B,D,B,C,C,B,B,C,B,D,A,A,C,B,A,B,C,B,B,B,A,C,C,D,B,B,C,D,C,D,D,B,D,B,Moderate
2271,C,C,B,C,C,C,C,D,C,C,B,B,C,B,B,C,B,C,C,D,B,B,B,B,B,C,B,B,C,C,C,B,B,B,B,Moderate
2272,C,B,C,C,B,C,C,B,B,A,C,A,C,C,B,B,C,A,C,B,C,B,B,B,C,A,D,B,B,C,D,B,B,A,B,Moderate
2273,A,B,C,C,B,D,D,C,C,C,A,B,A,C,D,C,B,B,B,D,B,C,B,B,B,B,D,D,C,B,C,D,D,C,B,Moderate
2274,C,A,B,C,C,B,B,B,C,C,D,B,C,B,A,B,C,D,B,B,D,A,A,D,B,C,A,A,B,C,B,C,B,B,D,Moderate
2275,C,B,B,C,B,D,A,B,A,D,B,A,A,A,A,C,C,B,C,A,B,C,B,A,B,B,B,D,B,D,B,A,C,C,B,Moderate
2276,B,B,C,C,C,B,C,D,C,C,C,B,B,B,C,A,B,C,D,B,C,B,B,A,C,A,A,B,B,B,B,C,A,B,A,Moderate
2277,B,B,B,B,B,C,B,A,C,A,B,C,C,D,A,C,C,B,C,B,B,B,B,B,B,B,A,C,C,C,B,C,B,B,B,Moderate
2278,C,C,B,B,C,B,B,B,B,C,D,A,B,D,D,B,C,C,B,C,B,B,B,C,B,C,C,B,A,D,A,D,B,B,B,Moderate
2279,D,B,C,B,B,B,C,A,B,B,B,B,B,A,A,B,C,D,B,C,C,C,B,C,B,C,B,A,B,B,D,C,D,C,C,Moderate
2280,B,D,B,D,A,B,D,C,B,B,B,C,A,C,B,C,C,C,C,C,C,B,B,C,C,B,A,C,D,C,B,C,D,C,B,Moderate
2281,B,B,B,B,C,C,A,A,D,B,D,C,C,D,C,A,A,A,D,C,C,B,D,A,C,B,B,C,C,B,C,A,C,B,C,Moderate
2282,B,A,B,D,B,B,C,B,C,D,C,C,C,A,C,D,B,B,B,C,C,B,C,B,B,C,B,B,D,B,B,B,B,B,A,Moderate
2283,C,B,A,B,C,B,A,B,A,B,C,A,D,A,C,A,B,A,C,A,C,B,C,C,C,B,C,B,C,B,B,B,C,C,D,Moderate
2284,B,C,B,D,B,B,C,A,D,B,B,D,B,C,A,B,A,C,D,B,C,B,C,B,D,C,C,D,C,C,B,A,D,C,D,Moderate
2285,C,D,D,B,C,B,B,D,C,B,C,B,C,A,C,B,D,B,C,C,A,C,A,C,D,B,C,B,C,B,C,B,C,C,B,Moderate
2286,B,C,B,B,C,B,A,C,D,D,B,C,C,C,B,A,C,B,C,D,D,C,C,B,C,B,A,D,C,D,B,C,C,C,C,Moderate
2287,B,D,B,B,C,B,B,C,B,D,C,D,B,D,A,C,C,C,B,B,B,A,B,C,C,B,C,C,B,C,B,C,D,A,B,Moderate
2288,B,B,B,B,C,B,C,B,C,B,C,B,C,B,A,C,C,B,C,C,B,B,D,C,D,D,B,C,B,C,C,C,D,A,C,Moderate
