ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
2064,C,A,C,A,A,D,B,C,D,B,B,C,B,B,C,B,A,B,A,A,B,C,B,C,B,D,A,A,B,D,C,B,D,D,B,Moderate
2065,C,B,B,C,D,A,A,B,C,B,C,B,B,A,B,B,A,D,A,B,A,B,A,C,D,A,C,C,A,D,B,C,C,A,C,Moderate
2066,C,A,D,C,A,C,C,C,A,B,A,B,C,C,C,B,B,A,C,A,B,C,A,B,B,A,B,D,D,B,A,C,B,C,C,Moderate
2067,D,B,B,B,C,A,A,C,A,C,A,C,B,B,A,B,A,A,A,A,B,A,A,B,D,D,C,A,D,B,D,C,A,A,C,Moderate
2068,B,A,A,C,C,C,A,B,B,A,D,B,C,D,D,A,B,C,B,D,B,A,A,B,C,D,B,A,C,D,A,A,A,C,C,Moderate
2069,D,B,A,B,B,B,D,C,C,B,B,B,A,C,A,A,A,A,D,B,A,B,C,D,B,B,A,A,D,C,B,A,B,A,A,Moderate
2070,B,C,C,B,A,C,D,D,B,A,A,B,A,B,C,B,C,A,B,B,D,A,B,B,C,B,D,A,C,C,C,A,A,B,B,Moderate
2071,A,C,B,D,D,A,D,B,B,B,B,D,A,B,B,B,D,B,A,A,A,A,A,B,D,A,B,A,B,A,C,C,D,B,B,Moderate
2072,B,C,B,A,A,A,A,A,D,C,C,B,C,A,A,A,D,C,C,D,A,B,C,D,D,B,C,B,B,B,C,C,C,C,B,Moderate
2073,D,B,B,C,B,A,D,D,D,C,A,B,B,C,A,B,B,C,B,D,C,B,D,B,D,D,A,B,B,A,D,C,A,C,B,High
2074,C,A,D,D,B,D,C,A,D,D,A,B,D,C,B,B,D,B,B,C,B,D,C,B,B,A,A,B,A,A,A,C,A,D,B,High
2075,B,A,C,A,C,A,B,A,C,B,A,B,C,D,A,C,B,A,A,A,A,C,A,C,A,D,D,C,B,A,C,B,D,B,A,Moderate
2076,B,C,A,A,B,A,A,A,B,D,C,A,B,C,D,D,C,A,C,A,B,A,C,B,C,C,D,C,C,B,B,B,B,B,B,Moderate
2077,D,C,B,B,D,B,B,C,D,B,C,B,D,D,A,A,B,B,B,C,D,B,B,C,B,B,A,C,C,C,B,A,D,B,B,High
2078,D,C,B,A,B,B,B,B,A,B,D,D,C,C,D,D,A,A,A,B,B,B,B,B,B,D,C,A,A,C,D,D,D,A,A,Moderate
2079,C,D,B,B,A,A,B,C,B,B,D,D,B,B,A,A,A,B,A,D,B,C,C,C,B,B,A,A,B,A,A,A,C,B,D,Moderate
2080,B,A,A,D,A,B,C,B,C,B,A,B,A,B,D,B,C,B,A,C,B,C,C,B,C,C,B,B,A,C,C,B,A,D,C,Moderate
2081,A,B,D,A,A,A,A,C,B,B,B,B,B,B,B,A,D,A,A,B,A,B,A,A,A,C,A,C,C,B,D,D,C,B,C,Moderate
2082,B,C,C,A,A,C,C,B,B,A,A,B,B,C,D,B,B,A,C,B,B,A,C,C,B,B,C,C,D,A,D,B,C,A,C,Moderate
2083,C,D,A,B,B,B,D,D,A,C,C,C,A,B,C,A,A,C,B,C,C,D,B,B,C,D,B,B,D,A,A,A,B,A,B,Moderate
2084,B,B,A,B,B,A,A,B,B,C,B,B,C,C,D,C,D,D,D,B,A,D,C,A,C,C,C,B,A,A,B,C,D,D,B,High
2085,D,C,C,B,B,D,C,C,B,C,D,B,B,D,D,C,C,C,A,D,D,C,A,D,B,D,A,B,D,B,B,B,B,C,D,High
2086,C,B,A,A,A,C,B,B,B,C,D,C,A,A,D,C,B,B,B,B,B,B,B,D,B,A,A,B,B,A,A,D,B,B,A,Moderate
2087,A,D,A,B,B,B,A,B,B,A,B,B,C,A,C,D,B,C,B,D,D,B,C,B,B,A,B,B,D,D,C,C,A,A,A,Moderate
2088,C,B,A,D,A,B,B,C,B,A,C,B,C,C,C,C,A,C,C,C,D,B,A,A,A,C,B,B,B,A,C,C,A,B,C,Moderate
2089,C,A,D,D,C,B,C,A,C,D,A,C,A,C,A,A,C,B,C,A,B,C,C,D,B,C,D,C,C,B,B,B,D,C,B,High
2090,A,A,C,A,A,A,B,A,D,C,A,B,A,B,B,A,B,A,C,C,C,A,D,D,C,A,C,D,B,B,B,B,C,A,A,Moderate
2091,B,B,D,D,A,A,A,B,B,A,A,A,B,B,C,D,B,D,A,D,A,C,D,A,A,D,A,B,B,B,D,C,C,B,C,Moderate
2092,C,C,D,B,B,B,B,B,B,A,B,A,A,C,D,B,C,B,B,B,B,D,B,B,A,A,B,B,C,A,B,A,C,D,D,Moderate
2093,C,A,A,C,B,B,B,B,C,B,D,C,B,C,A,B,B,B,A,C,A,C,B,D,C,D,A,B,A,A,C,A,C,C,B,Moderate
2094,B,D,A,A,B,D,A,A,B,C,C,C,A,B,A,A,B,A,B,B,D,B,C,B,A,A,D,B,B,A,D,C,A,C,C,Moderate
2095,A,B,B,C,B,A,C,A,A,C,C,A,B,A,A,D,D,B,B,B,B,B,C,C,B,D,D,B,C,D,B,A,B,A,A,Moderate
2096,C,C,A,C,B,B,C,B,C,D,A,D,C,D,A,D,B,D,C,C,D,A,B,D,A,C,B,C,C,C,D,C,A,A,B,High
2097,D,A,C,B,B,A,B,A,C,C,C,C,D,C,C,B,C,A,C,C,B,D,C,B,C,A,D,B,B,A,C,A,D,B,A,High
2098,D,B,C,B,D,C,C,B,B,B,C,C,A,B,C,C,A,B,B,C,D,B,A,D,C,D,B,B,B,A,D,C,C,B,D,High
2099,B,A,B,D,D,B,A,B,D,A,A,C,C,C,D,D,A,A,B,A,C,C,A,B,C,B,B,C,B,A,D,A,C,A,B,Moderate
2100,B,D,D,A,D,D,B,D,A,C,A,A,B,B,C,C,D,C,A,A,C,B,A,C,D,C,D,A,A,B,A,B,C,B,B,Moderate
2101,B,C,D,B,C,C,B,B,B,A,A,C,B,D,C,D,A,C,B,D,B,B,C,C,D,B,B,B,B,D,B,A,A,B,C,High
2102,B,C,D,A,D,B,A,C,A,B,C,B,D,B,C,D,D,C,B,A,C,B,B,D,B,B,C,B,D,B,A,D,D,D,B,High
2103,B,D,C,A,A,C,B,A,B,A,A,B,B,D,A,D,C,B,B,C,B,C,D,C,A,D,B,D,B,C,D,B,B,C,C,High
2104,B,C,C,A,D,C,B,D,A,B,D,D,B,D,B,C,A,A,A,B,B,C,D,D,A,B,D,D,A,C,C,B,A,C,C,High
2105,B,C,D,B,D,D,C,B,D,B,B,B,C,B,D,B,D,A,A,C,B,A,B,A,B,D,A,A,D,A,B,B,C,B,D,High
2106,A,C,C,D,B,C,A,D,C,D,B,B,B,B,C,B,D,A,B,D,B,D,C,D,A,B,C,C,B,A,A,B,B,B,A,High
2107,A,A,C,B,B,D,B,A,C,B,C,B,A,A,C,C,C,B,B,A,B,A,C,D,C,A,D,B,A,A,C,A,B,D,D,Moderate
2108,B,A,B,C,A,D,A,B,B,B,A,A,C,A,B,D,C,B,D,C,C,C,D,B,C,A,B,B,D,A,A,C,B,D,B,Moderate
2109,A,D,B,C,A,A,A,A,A,D,B,B,B,C,B,A,A,B,B,A,C,A,C,B,D,C,A,B,A,B,A,A,A,B,A,Low
2110,B,D,B,D,B,B,C,B,B,B,A,A,A,D,C,B,B,C,B,B,C,B,D,C,A,B,B,B,B,A,D,C,B,C,D,Moderate
2111,A,C,D,C,A,B,C,B,C,A,A,C,A,D,B,D,C,C,B,B,B,A,A,C,B,B,C,A,D,C,B,B,A,B,C,Moderate
2112,A,C,A,B,D,D,D,A,B,C,B,A,A,B,B,D,C,C,D,C,B,C,B,B,D,A,D,B,B,C,B,B,A,B,D,High
2113,C,A,D,C,A,B,C,B,A,C,A,D,C,C,C,B,A,A,A,B,B,D,C,A,D,D,B,C,B,B,C,C,A,D,C,High
2114,C,C,B,D,A,B,B,D,B,A,A,B,C,B,B,D,A,C,B,B,A,B,A,D,B,C,B,B,C,B,B,C,B,B,C,Moderate
2115,B,B,B,B,B,A,D,D,D,C,C,A,B,B,B,A,A,A,A,C,A,C,B,A,B,B,B,A,C,C,A,B,D,B,B,Moderate
2116,C,C,B,D,B,A,D,D,B,B,B,C,B,C,A,C,C,A,D,A,C,C,D,B,B,B,B,A,C,D,B,B,C,A,C,High
2117,A,B,B,B,B,D,B,C,B,B,C,A,A,B,B,B,B,B,B,D,A,C,C,C,D,C,A,C,C,C,A,C,B,B,A,Moderate
2118,A,A,B,D,A,B,C,B,C,C,C,C,A,B,A,B,A,B,C,A,D,B,C,B,D,B,D,A,D,D,B,B,C,B,A,Moderate
2119,B,A,C,B,C,B,D,A,A,A,D,C,A,B,B,A,D,C,B,A,D,B,B,B,C,B,B,B,C,B,B,D,B,B,C,Moderate
2120,B,B,A,B,C,D,C,C,C,B,C,A,D,C,C,A,A,B,B,A,C,B,A,A,B,D,A,B,B,C,B,D,C,D,B,Moderate
2121,B,C,A,A,C,B,C,A,D,A,D,A,D,C,A,C,B,D,B,C,C,C,A,B,A,B,A,C,A,B,A,A,C,C,C,Moderate
2122,B,C,B,C,A,C,C,A,A,B,B,B,B,C,C,C,A,A,A,C,B,D,C,A,A,B,A,C,B,B,D,D,B,B,D,Moderate
2123,D,B,C,D,C,C,A,C,C,B,D,C,A,A,B,C,A,B,C,B,D,D,A,C,B,B,C,C,B,A,B,B,C,B,B,High
2124,C,D,A,D,B,D,C,A,A,A,B,B,C,B,A,A,B,B,C,C,C,A,C,A,B,B,B,A,B,A,D,D,B,B,D,Moderate
2125,A,D,C,D,A,C,B,B,D,B,A,C,A,A,C,C,C,D,B,D,B,C,C,B,B,A,C,B,A,C,A,A,A,A,A,Moderate
2126,D,B,B,B,B,C,B,A,B,C,D,B,B,D,B,D,B,D,B,D,B,D,B,A,C,B,D,C,C,A,D,B,C,D,A,High
2127,C,D,C,C,C,A,A,B,C,B,C,C,A,A,A,C,B,D,B,A,A,B,D,C,D,B,A,C,C,B,C,B,C,C,B,Moderate
2128,D,C,D,D,D,B,C,A,B,A,D,C,B,C,A,A,C,A,A,B,C,B,D,C,D,A,D,C,C,B,C,B,B,C,B,High
2129,B,C,B,B,C,A,B,B,B,C,A,B,C,B,B,C,C,B,D,A,A,B,B,A,B,A,C,C,B,D,C,B,B,A,B,Moderate
2130,B,C,A,B,A,C,A,B,B,C,B,A,D,A,B,C,B,B,A,A,A,A,D,D,B,C,B,B,B,B,B,A,A,C,D,Moderate
2131,C,C,D,C,D,D,A,C,D,C,A,D,C,B,B,D,B,D,C,D,A,B,C,C,D,B,C,B,A,B,C,D,C,D,B,High
2132,D,A,C,B,D,C,B,C,B,D,C,B,C,C,B,B,C,C,B,B,C,A,B,C,A,A,B,C,D,C,C,C,B,B,B,High
2133,A,A,B,B,C,C,C,A,B,D,A,B,C,C,B,B,B,A,C,C,B,B,A,C,A,B,D,A,B,C,A,C,B,C,D,Moderate
2134,B,C,B,D,B,D,B,D,C,C,A,B,A,A,B,C,B,D,B,A,B,D,D,C,B,A,D,D,B,C,D,B,B,C,C,High
2135,B,A,A,C,D,B,D,C,A,B,A,B,A,D,B,A,D,A,C,C,C,B,A,A,B,C,C,B,D,A,B,C,A,C,A,Moderate
2136,C,D,C,D,B,A,C,A,B,B,B,B,C,B,C,A,B,C,C,C,B,C,B,A,A,B,C,B,A,A,C,D,D,B,A,Moderate
2137,C,A,C,A,B,C,B,A,B,D,B,C,C,B,A,D,D,B,D,C,B,C,D,B,C,D,A,A,A,A,D,C,D,B,C,High
2138,B,B,D,C,B,B,D,C,D,B,D,B,B,B,A,A,C,C,D,B,C,A,C,C,B,B,B,B,D,D,C,A,C,B,B,High
2139,B,B,D,B,C,B,D,B,C,A,A,C,B,A,B,B,C,B,B,C,A,B,B,B,B,A,D,B,C,B,B,D,C,B,C,Moderate
2140,C,B,B,B,B,C,C,A,C,A,B,C,D,A,B,C,B,C,B,D,D,B,C,A,B,A,A,C,A,A,B,A,B,C,A,Moderate
2141,B,C,C,A,A,C,B,A,B,B,C,A,A,C,B,B,B,D,A,B,A,C,D,B,D,B,B,A,C,C,B,B,A,B,B,Moderate
2142,C,C,B,D,B,D,A,C,D,D,A,D,C,D,B,A,A,C,D,B,D,B,A,B,B,C,A,A,C,B,C,B,B,C,C,High
2143,A,D,C,C,D,D,D,B,B,B,A,C,B,B,B,A,B,B,D,B,A,B,B,D,C,B,B,B,B,D,B,B,D,A,A,Moderate
2144,A,C,B,C,A,C,D,D,B,A,B,B,C,A,A,A,D,C,C,A,B,C,A,D,B,B,C,B,A,C,C,B,C,B,B,Moderate
2145,A,B,B,C,C,B,B,B,A,A,C,B,B,B,C,C,C,D,B,A,B,A,B,B,A,D,B,C,C,B,A,B,C,B,B,Moderate
2146,D,B,B,B,A,D,A,A,A,D,C,C,A,A,C,B,A,D,B,A,B,A,C,B,A,B,B,C,A,C,C,B,D,A,A,Moderate
2147,B,A,B,C,C,A,D,B,C,C,A,A,C,A,C,A,C,A,A,A,C,C,B,B,C,D,B,C,D,C,A,A,B,D,C,Moderate
2148,A,C,B,C,B,D,C,B,A,A,B,A,B,B,C,B,A,B,A,A,B,C,C,C,C,A,B,B,C,C,C,D,A,C,B,Moderate
2149,D,B,C,D,B,C,A,D,C,C,C,C,B,A,B,B,B,B,C,C,C,A,C,A,C,D,B,C,A,A,C,A,B,A,D,High
2150,C,A,C,C,B,C,B,C,B,B,A,A,A,A,D,A,C,A,D,B,B,A,C,C,A,C,D,B,A,A,B,C,B,A,B,Moderate
2151,B,D,D,B,B,C,D,A,B,C,B,B,B,A,C,C,A,B,A,A,C,B,A,C,B,D,C,D,B,C,A,C,C,B,A,Moderate
2152,A,B,A,D,A,A,A,A,B,C,C,D,B,A,A,C,C,C,B,B,B,D,C,A,B,C,B,A,A,C,C,A,C,B,B,Moderate
2153,B,B,C,D,C,A,B,A,A,B,C,B,B,B,D,C,C,C,C,B,D,B,D,B,D,B,B,A,B,D,C,C,D,D,B,High
2154,B,B,C,A,B,B,B,C,B,D,B,D,B,C,B,A,A,A,A,A,A,B,C,D,D,B,D,B,A,B,B,C,C,C,D,Moderate
2155,A,B,A,C,B,C,B,A,C,D,B,C,C,A,B,D,A,D,D,A,B,D,B,A,A,A,C,D,A,B,A,B,B,C,B,Moderate
2156,B,B,A,D,C,A,D,B,B,C,C,B,D,B,B,C,B,A,C,B,D,A,C,B,A,B,B,A,C,D,A,C,C,C,A,Moderate
2157,C,B,A,D,C,C,B,C,B,B,A,B,C,B,A,A,B,B,A,B,B,D,B,A,B,B,B,C,B,A,B,A,B,C,A,Moderate
2158,D,B,B,D,A,B,C,B,C,C,B,A,A,D,C,B,D,B,A,A,B,B,A,A,D,A,C,C,C,B,B,A,B,D,B,Moderate
2159,A,A,B,C,B,C,B,D,B,C,A,C,B,A,A,C,D,A,B,A,A,B,B,C,C,D,C,A,A,B,B,C,A,A,D,Moderate
2160,B,D,C,B,B,A,A,A,D,D,B,B,C,D,A,C,B,A,D,B,D,B,C,C,A,C,D,B,C,A,A,A,D,B,C,High
2161,B,B,C,B,B,D,C,C,B,B,B,C,A,B,B,A,C,B,B,C,B,C,B,A,B,A,D,D,A,A,B,C,C,B,B,Moderate
2162,A,A,C,B,B,D,C,B,C,B,D,B,D,C,A,A,A,C,A,B,B,D,B,D,D,A,A,B,B,D,B,B,A,A,B,Moderate
2163,A,B,A,B,D,D,A,C,A,B,D,B,A,B,B,C,B,A,D,A,A,D,A,D,C,A,A,D,B,C,B,D,C,C,A,Moderate
2164,B,C,A,B,B,C,B,B,B,A,A,C,B,B,D,A,A,B,A,C,A,A,A,A,B,D,B,D,C,C,D,B,D,B,C,Moderate
2165,B,C,A,D,B,C,D,B,B,B,C,A,C,A,C,B,D,C,B,B,A,C,D,B,C,C,B,A,B,C,B,B,A,A,D,Moderate
2166,B,B,D,A,D,B,C,A,C,A,A,B,D,C,B,A,A,A,B,B,B,B,A,A,B,C,B,B,B,B,B,D,B,A,D,Moderate
2167,B,C,C,D,B,B,C,C,D,C,A,D,B,D,B,A,C,B,D,B,B,A,D,A,C,C,D,C,B,B,C,D,C,B,A,High
2168,B,D,A,B,C,C,C,C,C,A,A,B,C,A,C,C,C,B,C,D,B,B,B,D,A,A,C,A,B,B,C,C,B,C,A,Moderate
2169,B,C,B,A,C,C,B,C,C,A,A,B,A,D,D,A,D,A,D,A,A,B,A,C,D,C,B,C,B,B,A,D,B,C,A,Moderate
2170,A,B,B,B,A,B,B,B,B,D,A,C,B,C,B,D,C,B,B,A,A,D,C,B,D,A,B,B,B,C,A,A,A,B,C,Moderate
2171,D,A,D,B,A,B,B,A,A,D,C,D,C,B,B,D,C,B,B,B,D,B,B,A,D,B,A,B,B,A,B,B,A,B,B,Moderate
2172,C,C,C,B,C,B,B,C,B,B,B,A,A,C,A,B,A,C,A,B,A,C,C,B,B,D,A,B,B,B,A,B,C,C,B,Moderate
2173,A,A,B,B,D,C,C,B,C,B,A,B,C,C,B,D,A,A,C,A,B,B,A,B,D,C,D,C,D,B,D,B,B,B,C,Moderate
2174,A,A,B,A,B,D,C,A,B,C,B,C,A,B,B,C,A,B,D,A,A,B,C,B,D,B,C,C,B,B,C,B,B,C,B,Moderate
2175,B,B,B,D,C,B,A,C,A,D,C,D,B,D,C,C,A,D,B,D,C,B,B,B,B,C,C,B,A,C,B,D,D,B,C,High
2176,D,B,D,A,A,B,B,C,B,B,A,B,B,C,D,A,B,D,A,C,C,A,B,B,C,D,B,A,A,B,A,A,C,B,D,Moderate
2177,C,B,C,C,B,A,A,C,A,A,B,C,A,B,C,A,B,B,A,D,C,B,B,B,C,A,C,B,B,A,B,B,D,A,D,Moderate
2178,C,B,B,A,A,A,D,B,B,D,A,D,B,C,A,A,B,C,B,D,C,A,A,A,C,A,C,D,B,B,D,B,D,C,A,Moderate
2179,B,B,D,A,C,C,B,C,D,C,A,A,A,B,B,C,C,C,B,A,C,B,A,D,D,C,C,B,C,C,C,B,C,A,D,High
2180,B,D,A,B,C,B,C,B,D,B,A,B,C,A,A,D,D,A,D,C,B,A,C,B,C,C,C,D,A,B,B,A,B,A,B,Moderate
2181,C,D,C,A,B,C,B,B,B,C,D,A,B,C,B,C,D,B,A,C,D,B,D,D,C,C,B,B,A,A,B,A,C,A,A,Moderate
2182,C,A,A,C,B,D,A,D,D,C,A,D,D,A,B,B,A,A,A,D,A,A,B,C,B,B,B,B,B,C,D,C,D,A,A,Moderate
2183,A,B,C,D,B,C,C,A,B,C,C,C,B,C,B,C,C,A,C,D,B,B,B,D,A,A,D,B,A,A,D,A,B,B,B,Moderate
2184,B,B,A,A,A,C,A,D,D,A,C,B,D,B,B,A,D,B,B,B,B,B,C,A,D,C,D,D,D,C,C,C,B,D,C,High
2185,D,C,C,B,B,A,D,C,A,B,D,D,A,D,C,C,B,A,C,B,D,B,C,C,A,B,D,A,C,D,B,A,A,C,D,High
2186,B,A,B,D,B,A,B,B,D,B,B,A,B,A,C,B,C,B,B,B,B,B,C,C,A,A,A,B,C,B,D,B,B,A,B,Moderate
2187,C,D,B,B,C,A,A,B,A,B,D,A,B,A,C,C,B,A,B,B,C,D,C,A,B,C,B,B,C,B,C,B,C,A,B,Moderate
2188,B,B,A,B,D,B,D,A,C,C,D,A,A,D,B,B,A,C,C,C,D,A,B,A,C,A,C,A,C,B,B,C,A,D,B,Moderate
2189,C,B,B,A,A,B,A,D,C,B,A,B,A,D,C,B,B,B,A,B,B,C,A,B,B,A,B,C,D,A,C,B,B,A,C,Moderate
2190,C,C,C,B,B,D,B,B,C,A,A,A,B,B,A,A,B,B,D,A,B,A,A,C,D,B,B,A,C,A,B,A,C,B,B,Moderate
2191,B,B,C,D,C,C,D,C,C,A,B,D,D,A,D,A,B,B,B,B,C,C,D,D,B,B,C,A,C,B,C,C,C,C,D,High
2192,C,B,A,A,C,B,D,A,B,B,B,B,C,A,A,A,B,A,C,B,B,A,C,A,D,B,B,C,B,C,B,A,C,A,B,Moderate
2193,D,B,A,C,B,C,B,C,A,D,C,B,C,A,C,C,D,A,A,C,B,D,A,C,B,B,A,A,B,A,B,A,C,D,B,Moderate
2194,B,A,A,A,C,D,B,B,C,C,B,D,C,B,C,A,D,C,A,B,B,C,B,A,C,A,B,C,B,A,B,C,A,B,C,Moderate
2195,C,B,C,B,B,B,D,C,B,A,C,C,A,C,B,C,A,B,B,B,C,B,C,B,C,B,A,A,A,B,C,C,B,B,B,Moderate
2196,C,A,B,D,B,B,B,C,B,A,B,D,B,D,B,B,C,D,D,D,C,A,A,B,C,B,A,D,B,B,B,B,D,C,D,High
2197,C,A,A,B,A,C,C,B,D,C,B,D,A,C,B,B,C,B,A,C,D,B,B,A,B,C,D,C,C,B,A,A,C,B,D,Moderate
2198,A,A,B,C,C,A,B,A,C,C,D,C,A,D,A,A,A,B,B,C,B,C,C,C,A,C,B,C,B,B,A,A,A,D,B,Moderate
2199,D,C,C,B,D,B,C,B,C,B,A,B,B,D,C,A,D,A,A,C,C,D,B,A,D,B,B,B,C,C,C,B,A,A,A,Moderate
2200,A,D,A,A,C,A,B,A,A,D,C,C,D,A,B,A,A,A,D,A,B,C,B,C,D,B,A,C,D,A,A,C,A,B,B,Moderate
2201,C,C,B,B,C,B,C,A,A,B,B,B,B,D,D,A,D,B,C,A,B,A,B,C,A,A,A,A,C,B,B,D,D,D,D,Moderate
2202,B,A,C,B,B,B,B,C,B,B,C,C,B,D,B,B,C,C,B,D,C,B,B,B,D,D,A,A,C,A,A,D,D,B,D,High
2203,A,A,C,D,C,B,C,B,C,C,B,B,C,C,B,C,B,B,C,B,C,B,B,B,A,A,B,D,B,B,B,C,C,A,C,Moderate
2204,C,A,C,A,A,B,A,A,A,A,B,B,C,D,B,A,D,A,D,D,C,B,B,C,B,C,D,B,A,D,D,B,D,A,A,Moderate
2205,D,C,A,D,C,A,A,B,B,B,A,B,B,C,C,B,C,A,D,B,D,C,A,B,C,B,A,B,B,B,D,B,D,C,C,Moderate
2206,D,D,C,A,D,C,A,B,B,C,D,D,C,A,C,C,B,C,C,A,B,A,C,B,C,C,C,D,A,A,D,B,A,A,B,High
2207,C,B,B,A,C,C,C,C,A,C,A,C,A,B,C,D,A,C,B,A,B,B,B,D,B,D,C,B,A,C,A,A,B,A,B,Moderate
2208,B,D,B,B,B,B,C,B,C,B,D,C,D,C,B,D,A,B,B,B,B,A,A,B,C,A,B,C,B,B,B,B,C,B,D,Moderate
2209,A,B,D,A,A,B,C,C,D,B,B,A,B,D,B,A,D,B,B,C,D,B,B,C,B,C,B,B,C,A,B,C,D,D,D,High
2210,C,A,A,B,A,B,D,B,D,B,B,C,C,C,B,B,B,D,A,B,B,B,C,D,D,B,B,C,C,C,A,C,A,A,A,Moderate
2211,B,B,B,B,C,B,D,C,B,B,B,A,B,A,B,B,D,B,B,B,C,B,B,D,C,C,B,B,D,A,B,B,C,A,B,Moderate
2212,D,A,A,A,A,B,B,C,C,A,D,B,B,A,A,A,C,D,B,B,A,B,A,D,B,C,D,B,D,B,B,B,A,D,B,Moderate
2213,A,A,B,B,A,A,B,B,B,B,B,B,D,A,A,B,B,C,A,B,B,C,A,C,D,C,C,B,B,B,B,C,D,B,A,Moderate
2214,A,B,A,A,A,B,A,A,C,D,B,C,B,C,C,B,B,B,D,D,C,C,A,C,B,D,C,D,C,D,B,B,D,C,D,High
2215,C,A,B,A,A,A,C,B,B,A,A,D,D,A,D,C,D,D,B,D,B,C,A,B,C,A,A,A,B,C,B,B,D,A,B,Moderate
2216,B,B,A,A,D,A,A,C,B,B,A,C,B,A,B,A,B,C,B,B,D,A,A,C,B,B,C,D,C,A,C,B,B,D,D,Moderate
2217,B,B,A,B,B,C,C,C,A,B,D,C,A,D,B,C,C,A,B,B,C,A,D,B,B,B,D,B,D,B,C,A,C,B,A,Moderate
2218,B,B,B,A,A,A,D,A,B,B,A,B,A,A,B,A,B,C,C,D,A,B,D,A,C,A,B,B,A,B,D,A,D,B,B,Moderate
2219,A,C,A,D,B,C,B,D,B,D,B,B,A,C,D,B,A,B,D,C,D,B,A,B,B,B,B,B,C,D,B,B,C,C,C,High
2220,D,C,B,B,D,B,D,C,C,C,B,A,D,C,B,A,C,B,A,A,B,A,B,B,D,C,A,D,C,C,D,B,B,B,B,High
2221,C,B,B,D,B,C,B,D,B,D,B,D,C,A,B,B,B,C,D,C,B,D,A,A,B,D,C,A,B,C,D,A,A,B,D,High
2222,C,C,C,D,A,A,B,A,D,C,D,B,A,D,B,A,C,C,B,C,B,B,B,B,B,B,A,A,A,B,B,B,B,C,A,Moderate
2223,A,B,B,B,A,A,A,C,D,D,C,A,D,A,B,D,B,C,C,B,A,A,B,B,D,C,B,C,B,D,B,D,B,C,B,Moderate
2224,A,B,A,A,D,B,C,B,B,B,D,B,B,A,B,D,C,D,B,D,C,C,B,B,B,B,B,B,A,B,B,C,C,B,C,Moderate
2225,C,B,B,B,D,C,B,D,A,A,A,B,C,D,D,B,A,B,C,B,B,A,D,C,A,A,A,B,A,C,B,C,A,C,B,Moderate
2226,A,D,A,D,A,C,C,C,C,B,B,B,B,D,B,C,D,D,C,C,B,B,C,C,C,D,D,D,B,B,D,B,B,A,D,High
2227,B,A,C,C,D,D,C,C,B,B,D,A,D,B,D,D,B,C,B,C,C,A,A,B,B,A,B,A,C,B,A,D,A,B,A,Moderate
2228,A,B,B,A,D,A,D,C,C,B,B,C,C,B,B,A,D,A,A,C,B,A,B,A,B,B,D,A,B,C,D,C,B,C,B,Moderate
2229,C,C,C,C,A,B,B,B,B,A,B,B,A,D,A,D,A,C,A,A,A,C,B,A,A,C,A,B,C,B,B,A,C,D,B,Moderate
2230,A,A,A,B,B,C,B,D,A,C,A,B,A,C,C,A,A,C,C,B,D,C,C,A,D,A,D,A,C,B,B,D,A,B,C,Moderate
2231,C,C,C,B,A,B,B,C,D,D,B,B,B,C,C,A,B,A,D,C,B,B,B,A,B,D,A,B,C,B,C,A,B,B,C,Moderate
2232,B,B,A,A,B,C,B,A,B,B,A,C,B,D,A,B,A,B,C,C,D,C,A,B,A,C,D,A,D,A,A,B,B,A,B,Moderate
2233,D,A,C,D,A,C,A,C,B,C,C,B,B,B,C,A,B,D,D,C,D,D,D,C,D,A,B,B,C,B,C,C,C,D,C,High
2234,D,C,B,B,A,A,B,C,B,B,A,A,C,B,A,C,A,D,C,D,A,A,B,C,A,A,C,B,B,C,C,C,B,C,B,Moderate
2235,A,C,A,A,C,B,A,D,A,B,B,C,B,C,C,A,C,D,D,D,D,D,B,C,A,B,B,A,B,B,D,B,D,B,C,High
2236,A,B,B,C,B,B,A,C,B,D,C,A,A,D,C,A,C,B,C,B,B,B,A,A,D,C,B,B,A,A,A,C,C,B,B,Moderate
2237,B,B,A,A,D,A,A,C,A,D,B,C,A,C,B,C,A,C,B,C,D,A,D,A,B,C,A,B,C,B,B,B,B,B,D,Moderate
2238,A,B,C,A,A,B,B,B,C,D,A,C,D,C,A,B,D,A,A,B,B,B,A,A,D,A,A,C,C,C,C,B,C,B,B,Moderate
2239,B,B,D,C,B,C,A,B,B,B,B,B,C,D,A,B,C,C,B,A,C,D,B,B,A,B,A,B,D,B,A,C,C,C,D,Moderate
2240,B,B,D,B,B,C,C,D,A,A,B,D,D,C,A,C,A,C,D,B,D,D,A,C,C,A,A,C,B,C,C,B,D,C,B,High
2241,B,B,B,A,A,B,D,A,C,B,C,B,D,B,A,A,B,B,C,A,A,B,C,C,B,A,B,C,C,C,B,D,D,B,C,Moderate
